tab	measurements
analysts	citations	description	dir_csd	dir_dec	dir_inc	experiment	instrument_codes	magn_moment	magn_x_sigma	magn_y_sigma	magn_z_sigma	meas_n_orient	meas_temp	measurement	method_codes	quality	sequence	software_packages	specimen	standard	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp
	This study		2.3	178.9	35.6	PF18-34a_LP-DIR-T	hargrave 2021-04-25 15:11:58	2.43e-07	4.84e-09	4.27e-09	7.59e-09	8	273	PF18-34a_LP-DIR-T-3246	LT-T-Z:LP-DIR-T	g	3246	pmagpy-4.2.24-1	PF18-34a	u	0	0	0.0	0.0	10	688.0
	This study		2.5	184.6	35.9	PF18-34a_LP-DIR-T	hargrave 2021-04-26 21:41:01	2.0600000000000002e-07	3.69e-09	5.45e-09	6.35e-09	8	273	PF18-34a_LP-DIR-T-3247	LT-T-Z:LP-DIR-T	g	3247	pmagpy-4.2.24-1	PF18-34a	u	0	0	0.0	0.0	11	723.0
	This study		3.2	179.3	36.1	PF18-34a_LP-DIR-T	hargrave 2021-04-29 10:36:01	1.97e-07	3.6599999999999998e-09	8.45e-09	6.08e-09	8	273	PF18-34a_LP-DIR-T-3248	LT-T-Z:LP-DIR-T	g	3248	pmagpy-4.2.24-1	PF18-34a	u	0	0	0.0	0.0	12	748.0
	This study		2.3	179.2	36.2	PF18-34a_LP-DIR-T	hargrave 2021-04-30 15:41:18	1.87e-07	3.7e-09	3.09e-09	5.8e-09	8	273	PF18-34a_LP-DIR-T-3249	LT-T-Z:LP-DIR-T	g	3249	pmagpy-4.2.24-1	PF18-34a	u	0	0	0.0	0.0	13	773.0
	This study		2.3	180.4	36.1	PF18-34a_LP-DIR-T	hargrave 2021-05-01 17:53:21	1.73e-07	3.5200000000000003e-09	2.9399999999999998e-09	5.43e-09	8	273	PF18-34a_LP-DIR-T-3250	LT-T-Z:LP-DIR-T	g	3250	pmagpy-4.2.24-1	PF18-34a	u	0	0	0.0	0.0	14	793.0
	This study		2.0	181.4	35.0	PF18-34a_LP-DIR-T	hargrave 2021-05-03 09:32:11	1.6100000000000003e-07	2.43e-09	2.8899999999999997e-09	4.33e-09	8	273	PF18-34a_LP-DIR-T-3251	LT-T-Z:LP-DIR-T	g	3251	pmagpy-4.2.24-1	PF18-34a	u	0	0	0.0	0.0	15	808.0
	This study		3.9	179.0	36.2	PF18-34a_LP-DIR-T	hargrave 2021-05-04 13:15:30	1.49e-07	3.09e-09	8.25e-09	4.89e-09	8	273	PF18-34a_LP-DIR-T-3252	LT-T-Z:LP-DIR-T	g	3252	pmagpy-4.2.24-1	PF18-34a	u	0	0	0.0	0.0	16	823.0
	This study		2.1	180.5	35.6	PF18-34a_LP-DIR-T	hargrave 2021-05-06 16:39:34	1.32e-07	2.55e-09	2.2899999999999997e-09	3.5600000000000005e-09	8	273	PF18-34a_LP-DIR-T-3253	LT-T-Z:LP-DIR-T	g	3253	pmagpy-4.2.24-1	PF18-34a	u	0	0	0.0	0.0	17	833.0
	This study		2.9	181.5	38.3	PF18-34a_LP-DIR-T	hargrave 2021-05-07 11:20:43	1.1900000000000001e-07	2.8399999999999997e-09	4.01e-09	3.4299999999999995e-09	8	273	PF18-34a_LP-DIR-T-3254	LT-T-Z:LP-DIR-T	g	3254	pmagpy-4.2.24-1	PF18-34a	u	0	0	0.0	0.0	18	843.0
	This study		4.8	179.4	33.8	PF18-34a_LP-DIR-T	hargrave 2021-05-08 12:43:32	9.8e-08	2.26e-09	7.070000000000001e-09	3.45e-09	8	273	PF18-34a_LP-DIR-T-3255	LT-T-Z:LP-DIR-T	g	3255	pmagpy-4.2.24-1	PF18-34a	u	0	0	0.0	0.0	19	853.0
	This study		2.8	181.2	35.4	PF18-34a_LP-DIR-T	hargrave 2021-05-09 14:07:30	8.689999999999999e-08	1.84e-09	2.85e-09	2.6300000000000002e-09	8	273	PF18-34a_LP-DIR-T-3256	LT-T-Z:LP-DIR-T	g	3256	pmagpy-4.2.24-1	PF18-34a	u	0	0	0.0	0.0	20	863.0
	This study		2.8	177.6	36.7	PF18-34a_LP-DIR-T	hargrave 2021-05-10 14:51:40	7.599999999999999e-08	1.9100000000000002e-09	1.95e-09	2.6e-09	8	273	PF18-34a_LP-DIR-T-3257	LT-T-Z:LP-DIR-T	g	3257	pmagpy-4.2.24-1	PF18-34a	u	0	0	0.0	0.0	21	873.0
	This study		2.6	177.6	33.4	PF18-34a_LP-DIR-T	hargrave 2021-05-11 16:47:22	7.58e-08	1.8e-09	1.31e-09	2.7100000000000004e-09	8	273	PF18-34a_LP-DIR-T-3258	LT-T-Z:LP-DIR-T	g	3258	pmagpy-4.2.24-1	PF18-34a	u	0	0	0.0	0.0	22	883.0
	This study		2.3	180.2	33.8	PF18-34a_LP-DIR-T	hargrave 2021-05-12 19:06:37	6.82e-08	1.3300000000000002e-09	8.29e-10	2.31e-09	8	273	PF18-34a_LP-DIR-T-3259	LT-T-Z:LP-DIR-T	g	3259	pmagpy-4.2.24-1	PF18-34a	u	0	0	0.0	0.0	23	893.0
	This study		2.6	174.5	33.7	PF18-34a_LP-DIR-T	hargrave 2021-05-14 16:24:38	7.139999999999999e-08	1.56e-09	1.1199999999999999e-09	2.65e-09	8	273	PF18-34a_LP-DIR-T-3260	LT-T-Z:LP-DIR-T	g	3260	pmagpy-4.2.24-1	PF18-34a	u	0	0	0.0	0.0	24	903.0
	This study		2.1	181.5	34.6	PF18-34a_LP-DIR-T	hargrave 2021-05-15 14:08:40	6.28e-08	1.3400000000000001e-09	4.979999999999999e-10	1.7699999999999999e-09	8	273	PF18-34a_LP-DIR-T-3261	LT-T-Z:LP-DIR-T	g	3261	pmagpy-4.2.24-1	PF18-34a	u	0	0	0.0	0.0	25	913.0
	This study		3.8	176.7	31.9	PF18-34a_LP-DIR-T	hargrave 2021-05-16 17:00:49	6.230000000000001e-08	1.26e-09	3.4600000000000005e-09	1.98e-09	8	273	PF18-34a_LP-DIR-T-3262	LT-T-Z:LP-DIR-T	g	3262	pmagpy-4.2.24-1	PF18-34a	u	0	0	0.0	0.0	26	923.0
	This study		3.9	184.1	33.3	PF18-34a_LP-DIR-T	hargrave 2021-05-17 17:40:24	5.4400000000000004e-08	1.49e-09	3.16e-09	1.4099999999999999e-09	8	273	PF18-34a_LP-DIR-T-3263	LT-T-Z:LP-DIR-T	g	3263	pmagpy-4.2.24-1	PF18-34a	u	0	0	0.0	0.0	27	933.0
	This study		7.5	173.6	31.1	PF18-34a_LP-DIR-T	hargrave 2021-05-18 21:09:10	5.4400000000000004e-08	1.02e-09	6.509999999999999e-09	2.7399999999999996e-09	8	273	PF18-34a_LP-DIR-T-3264	LT-T-Z:LP-DIR-T	g	3264	pmagpy-4.2.24-1	PF18-34a	u	0	0	0.0	0.0	28	937.0
	This study		7.0	177.7	31.9	PF18-34a_LP-DIR-T	hargrave 2021-05-20 09:57:50	4.8600000000000005e-08	1.11e-09	5.74e-09	1.4199999999999999e-09	8	273	PF18-34a_LP-DIR-T-3265	LT-T-Z:LP-DIR-T	g	3265	pmagpy-4.2.24-1	PF18-34a	u	0	0	0.0	0.0	29	941.0
	This study		4.2	182.4	31.1	PF18-34a_LP-DIR-T	hargrave 2021-05-23 15:17:51	4.7599999999999996e-08	1.0499999999999999e-09	3.13e-09	1.09e-09	8	273	PF18-34a_LP-DIR-T-3266	LT-T-Z:LP-DIR-T	g	3266	pmagpy-4.2.24-1	PF18-34a	u	0	0	0.0	0.0	30	945.0
	This study		4.8	192.5	53.1	PF18-34a_LP-DIR-T	hargrave 2021-05-24 17:37:39	2.5099999999999996e-08	9.53e-10	1.8e-09	7.01e-10	8	273	PF18-34a_LP-DIR-T-3267	LT-T-Z:LP-DIR-T	g	3267	pmagpy-4.2.24-1	PF18-34a	u	0	0	0.0	0.0	31	947.0
	This study		2.8	176.3	24.1	PF18-34a_LP-DIR-T	hargrave 2021-05-25 17:26:28	3.5099999999999997e-08	8.88e-10	9.29e-10	1.25e-09	8	273	PF18-34a_LP-DIR-T-3268	LT-T-Z:LP-DIR-T	g	3268	pmagpy-4.2.24-1	PF18-34a	u	0	0	0.0	0.0	32	949.0
	This study		5.5	253.9	72.0	PF18-34a_LP-DIR-T	hargrave 2021-05-26 18:03:57	1.1100000000000002e-08	6.62e-10	8.46e-10	8.81e-11	8	273	PF18-34a_LP-DIR-T-3269	LT-T-Z:LP-DIR-T	g	3269	pmagpy-4.2.24-1	PF18-34a	u	0	0	0.0	0.0	33	951.0
	This study		6.8	186.8	18.1	PF18-34a_LP-DIR-T	hargrave 2021-05-30 12:13:15	2.0699999999999997e-08	5.09e-10	2.2899999999999997e-09	8.66e-10	8	273	PF18-34a_LP-DIR-T-3270	LT-T-Z:LP-DIR-T	g	3270	pmagpy-4.2.24-1	PF18-34a	u	0	0	0.0	0.0	34	953.0
	This study		6.3	201.2	24.7	PF18-34a_LP-DIR-T	hargrave 2021-05-31 13:22:14	1.4299999999999999e-08	6.97e-10	1.36e-09	4.97e-10	8	273	PF18-34a_LP-DIR-T-3271	LT-T-Z:LP-DIR-T	g	3271	pmagpy-4.2.24-1	PF18-34a	u	0	0	0.0	0.0	35	955.0
	This study		1.7	192.5	46.2	PF18-35a_LP-DIR-T	hargrave 2021-04-06 18:58:11	5.38e-07	5.320000000000001e-09	1.5e-08	2.8100000000000004e-09	8	273	PF18-35a_LP-DIR-T-3272	LT-NO:LP-DIR-T	g	3272	pmagpy-4.2.24-1	PF18-35a	u	0	0	0.0	0.0	0	273.0
	This study		1.5	194.7	46.2	PF18-35a_LP-DIR-T	hargrave 2021-04-12 10:49:09	5.37e-07	4.3700000000000004e-09	1.28e-08	4.09e-09	8	273	PF18-35a_LP-DIR-T-3273	LT-T-Z:LP-DIR-T	g	3273	pmagpy-4.2.24-1	PF18-35a	u	0	0	0.0	0.0	1	323.0
	This study		2.0	189.8	46.1	PF18-35a_LP-DIR-T	hargrave 2021-04-13 12:01:52	5.3e-07	5.660000000000001e-09	1.72e-08	5.02e-09	8	273	PF18-35a_LP-DIR-T-3274	LT-T-Z:LP-DIR-T	g	3274	pmagpy-4.2.24-1	PF18-35a	u	0	0	0.0	0.0	2	373.0
	This study		0.6	188.5	45.3	PF18-35a_LP-DIR-T	hargrave 2021-04-14 19:19:25	5.1e-07	2.36e-09	3.02e-09	4.18e-09	8	273	PF18-35a_LP-DIR-T-3275	LT-T-Z:LP-DIR-T	g	3275	pmagpy-4.2.24-1	PF18-35a	u	0	0	0.0	0.0	3	423.0
	This study		1.5	187.6	40.2	PF18-35a_LP-DIR-T	hargrave 2021-04-16 13:07:02	4.21e-07	4.28e-09	7.2499999999999996e-09	7.59e-09	8	273	PF18-35a_LP-DIR-T-3276	LT-T-Z:LP-DIR-T	g	3276	pmagpy-4.2.24-1	PF18-35a	u	0	0	0.0	0.0	4	473.0
	This study		4.2	187.1	37.9	PF18-35a_LP-DIR-T	hargrave 2021-04-19 23:26:55	3.83e-07	5.620000000000001e-09	2.77e-08	3.7200000000000004e-09	8	273	PF18-35a_LP-DIR-T-3277	LT-T-Z:LP-DIR-T	g	3277	pmagpy-4.2.24-1	PF18-35a	u	0	0	0.0	0.0	5	523.0
	This study		3.1	188.1	37.3	PF18-35a_LP-DIR-T	hargrave 2021-04-21 13:34:50	3.7e-07	4.11e-09	1.94e-08	3.65e-09	8	273	PF18-35a_LP-DIR-T-3278	LT-T-Z:LP-DIR-T	g	3278	pmagpy-4.2.24-1	PF18-35a	u	0	0	0.0	0.0	6	573.0
	This study		2.0	184.4	36.4	PF18-35a_LP-DIR-T	hargrave 2021-04-22 11:13:55	3.53e-07	2.41e-09	1.1499999999999999e-08	3.4299999999999995e-09	8	273	PF18-35a_LP-DIR-T-3279	LT-T-Z:LP-DIR-T	g	3279	pmagpy-4.2.24-1	PF18-35a	u	0	0	0.0	0.0	7	598.0
	This study		3.4	187.1	36.4	PF18-35a_LP-DIR-T	hargrave 2021-04-23 09:06:36	3.2799999999999997e-07	3.5100000000000005e-09	1.92e-08	3.63e-09	8	273	PF18-35a_LP-DIR-T-3280	LT-T-Z:LP-DIR-T	g	3280	pmagpy-4.2.24-1	PF18-35a	u	0	0	0.0	0.0	8	623.0
	This study		3.1	186.9	35.3	PF18-35a_LP-DIR-T	hargrave 2021-04-24 16:07:13	2.68e-07	2.87e-09	1.4e-08	2.42e-09	8	273	PF18-35a_LP-DIR-T-3281	LT-T-Z:LP-DIR-T	g	3281	pmagpy-4.2.24-1	PF18-35a	u	0	0	0.0	0.0	9	648.0
	This study		1.1	180.9	34.7	PF18-35a_LP-DIR-T	hargrave 2021-04-25 15:13:17	2.33e-07	1.26e-09	3.3e-09	3.13e-09	8	273	PF18-35a_LP-DIR-T-3282	LT-T-Z:LP-DIR-T	g	3282	pmagpy-4.2.24-1	PF18-35a	u	0	0	0.0	0.0	10	688.0
	This study		2.8	183.8	34.5	PF18-35a_LP-DIR-T	hargrave 2021-04-26 21:42:19	1.99e-07	2.7899999999999997e-09	8.190000000000001e-09	4.320000000000001e-09	8	273	PF18-35a_LP-DIR-T-3283	LT-T-Z:LP-DIR-T	g	3283	pmagpy-4.2.24-1	PF18-35a	u	0	0	0.0	0.0	11	723.0
	This study		1.7	182.6	35.4	PF18-35a_LP-DIR-T	hargrave 2021-04-29 10:37:39	1.9e-07	8.23e-10	5.21e-09	1.92e-09	8	273	PF18-35a_LP-DIR-T-3284	LT-T-Z:LP-DIR-T	g	3284	pmagpy-4.2.24-1	PF18-35a	u	0	0	0.0	0.0	12	748.0
	This study		1.1	180.3	35.3	PF18-35a_LP-DIR-T	hargrave 2021-04-30 15:42:55	1.8e-07	1.01e-09	2.18e-09	2.59e-09	8	273	PF18-35a_LP-DIR-T-3285	LT-T-Z:LP-DIR-T	g	3285	pmagpy-4.2.24-1	PF18-35a	u	0	0	0.0	0.0	13	773.0
	This study		1.9	180.2	35.9	PF18-35a_LP-DIR-T	hargrave 2021-05-01 17:54:56	1.67e-07	8.04e-10	5.2200000000000006e-09	1.88e-09	8	273	PF18-35a_LP-DIR-T-3286	LT-T-Z:LP-DIR-T	g	3286	pmagpy-4.2.24-1	PF18-35a	u	0	0	0.0	0.0	14	793.0
	This study		3.4	181.5	33.6	PF18-35a_LP-DIR-T	hargrave 2021-05-03 09:33:49	1.54e-07	9.17e-10	9.06e-09	1.87e-09	8	273	PF18-35a_LP-DIR-T-3287	LT-T-Z:LP-DIR-T	g	3287	pmagpy-4.2.24-1	PF18-35a	u	0	0	0.0	0.0	15	808.0
	This study		1.4	179.6	35.4	PF18-35a_LP-DIR-T	hargrave 2021-05-04 13:17:56	1.44e-07	1.13e-09	1.4400000000000002e-09	2.99e-09	8	273	PF18-35a_LP-DIR-T-3288	LT-T-Z:LP-DIR-T	g	3288	pmagpy-4.2.24-1	PF18-35a	u	0	0	0.0	0.0	16	823.0
	This study		7.9	180.9	35.1	PF18-35a_LP-DIR-T	hargrave 2021-05-06 16:41:11	1.2199999999999998e-07	1.1199999999999999e-09	1.67e-08	1.66e-09	8	273	PF18-35a_LP-DIR-T-3289	LT-T-Z:LP-DIR-T	g	3289	pmagpy-4.2.24-1	PF18-35a	u	0	0	0.0	0.0	17	833.0
	This study		0.7	180.3	39.3	PF18-35a_LP-DIR-T	hargrave 2021-05-07 11:22:20	1.14e-07	6.3e-10	9.27e-10	1.01e-09	8	273	PF18-35a_LP-DIR-T-3290	LT-T-Z:LP-DIR-T	g	3290	pmagpy-4.2.24-1	PF18-35a	u	0	0	0.0	0.0	18	843.0
	This study		1.2	182.0	33.1	PF18-35a_LP-DIR-T	hargrave 2021-05-08 12:45:59	8.880000000000001e-08	5.42e-10	1.0400000000000001e-09	1.4800000000000003e-09	8	273	PF18-35a_LP-DIR-T-3291	LT-T-Z:LP-DIR-T	g	3291	pmagpy-4.2.24-1	PF18-35a	u	0	0	0.0	0.0	19	853.0
	This study		3.6	177.0	34.5	PF18-35a_LP-DIR-T	hargrave 2021-05-09 14:09:08	7.7e-08	5.269999999999999e-10	4.689999999999999e-09	1.23e-09	8	273	PF18-35a_LP-DIR-T-3292	LT-T-Z:LP-DIR-T	g	3292	pmagpy-4.2.24-1	PF18-35a	u	0	0	0.0	0.0	20	863.0
	This study		2.1	173.8	33.0	PF18-35a_LP-DIR-T	hargrave 2021-05-10 14:53:19	7.139999999999999e-08	5.31e-10	2.36e-09	1.13e-09	8	273	PF18-35a_LP-DIR-T-3293	LT-T-Z:LP-DIR-T	g	3293	pmagpy-4.2.24-1	PF18-35a	u	0	0	0.0	0.0	21	873.0
	This study		2.6	173.9	31.2	PF18-35a_LP-DIR-T	hargrave 2021-05-11 16:49:49	6.55e-08	4.5e-10	2.7300000000000003e-09	1.13e-09	8	273	PF18-35a_LP-DIR-T-3294	LT-T-Z:LP-DIR-T	g	3294	pmagpy-4.2.24-1	PF18-35a	u	0	0	0.0	0.0	22	883.0
	This study		1.6	177.9	30.6	PF18-35a_LP-DIR-T	hargrave 2021-05-12 19:08:13	6.39e-08	9.279999999999999e-10	6.78e-10	1.55e-09	8	273	PF18-35a_LP-DIR-T-3295	LT-T-Z:LP-DIR-T	g	3295	pmagpy-4.2.24-1	PF18-35a	u	0	0	0.0	0.0	23	893.0
	This study		1.9	176.4	34.2	PF18-35a_LP-DIR-T	hargrave 2021-05-14 16:26:15	6.049999999999999e-08	7.72e-10	1.54e-09	1.25e-09	8	273	PF18-35a_LP-DIR-T-3296	LT-T-Z:LP-DIR-T	g	3296	pmagpy-4.2.24-1	PF18-35a	u	0	0	0.0	0.0	24	903.0
	This study		3.7	171.2	31.2	PF18-35a_LP-DIR-T	hargrave 2021-05-15 14:10:18	5.6600000000000004e-08	3.67e-10	3.6099999999999997e-09	6.469999999999999e-10	8	273	PF18-35a_LP-DIR-T-3297	LT-T-Z:LP-DIR-T	g	3297	pmagpy-4.2.24-1	PF18-35a	u	0	0	0.0	0.0	25	913.0
	This study		1.0	174.6	31.1	PF18-35a_LP-DIR-T	hargrave 2021-05-16 17:02:28	5.57e-08	7.870000000000001e-10	6.809999999999999e-10	5.32e-10	8	273	PF18-35a_LP-DIR-T-3298	LT-T-Z:LP-DIR-T	g	3298	pmagpy-4.2.24-1	PF18-35a	u	0	0	0.0	0.0	26	923.0
	This study		2.7	177.6	32.0	PF18-35a_LP-DIR-T	hargrave 2021-05-17 17:42:02	4.82e-08	4.6199999999999996e-10	2.1899999999999997e-09	3.44e-10	8	273	PF18-35a_LP-DIR-T-3299	LT-T-Z:LP-DIR-T	g	3299	pmagpy-4.2.24-1	PF18-35a	u	0	0	0.0	0.0	27	933.0
	This study		4.6	178.0	33.5	PF18-35a_LP-DIR-T	hargrave 2021-05-18 21:10:47	4.63e-08	4.959999999999999e-10	3.65e-09	6.45e-10	8	273	PF18-35a_LP-DIR-T-3300	LT-T-Z:LP-DIR-T	g	3300	pmagpy-4.2.24-1	PF18-35a	u	0	0	0.0	0.0	28	937.0
	This study		4.7	172.7	50.9	PF18-35a_LP-DIR-T	hargrave 2021-05-20 09:59:26	2.75e-08	3.6200000000000004e-10	2.2399999999999997e-09	2.01e-10	8	273	PF18-35a_LP-DIR-T-3301	LT-T-Z:LP-DIR-T	g	3301	pmagpy-4.2.24-1	PF18-35a	u	0	0	0.0	0.0	29	941.0
	This study		3.5	180.8	34.2	PF18-35a_LP-DIR-T	hargrave 2021-05-23 15:19:29	3.92e-08	4.53e-10	2.33e-09	4.2000000000000005e-10	8	273	PF18-35a_LP-DIR-T-3302	LT-T-Z:LP-DIR-T	g	3302	pmagpy-4.2.24-1	PF18-35a	u	0	0	0.0	0.0	30	945.0
	This study		4.9	165.9	48.0	PF18-35a_LP-DIR-T	hargrave 2021-05-24 17:39:18	2.3399999999999998e-08	3.05e-10	1.9600000000000003e-09	3.6400000000000004e-10	8	273	PF18-35a_LP-DIR-T-3303	LT-T-Z:LP-DIR-T	g	3303	pmagpy-4.2.24-1	PF18-35a	u	0	0	0.0	0.0	31	947.0
	This study		3.2	176.3	61.0	PF18-35a_LP-DIR-T	hargrave 2021-05-25 17:28:56	1.67e-08	2e-10	9.239999999999999e-10	9.24e-11	8	273	PF18-35a_LP-DIR-T-3304	LT-T-Z:LP-DIR-T	g	3304	pmagpy-4.2.24-1	PF18-35a	u	0	0	0.0	0.0	32	949.0
	This study		6.0	168.7	24.5	PF18-35a_LP-DIR-T	hargrave 2021-05-26 18:05:33	2.48e-08	2.6100000000000003e-10	2.57e-09	4.49e-10	8	273	PF18-35a_LP-DIR-T-3305	LT-T-Z:LP-DIR-T	g	3305	pmagpy-4.2.24-1	PF18-35a	u	0	0	0.0	0.0	33	951.0
	This study		6.6	165.2	13.8	PF18-35a_LP-DIR-T	hargrave 2021-05-30 12:14:52	1.6e-08	2.99e-10	1.7399999999999998e-09	6.88e-10	8	273	PF18-35a_LP-DIR-T-3306	LT-T-Z:LP-DIR-T	g	3306	pmagpy-4.2.24-1	PF18-35a	u	0	0	0.0	0.0	34	953.0
	This study		5.1	42.9	51.0	PF18-35a_LP-DIR-T	hargrave 2021-05-31 13:23:51	4.9e-09	1.2399999999999999e-10	3.98e-10	1.42e-10	8	273	PF18-35a_LP-DIR-T-3307	LT-T-Z:LP-DIR-T	g	3307	pmagpy-4.2.24-1	PF18-35a	u	0	0	0.0	0.0	35	955.0
	This study		44.2	177.9	52.4	PF18-36a_LP-DIR-T	hargrave 2021-04-06 18:59:28	4.3e-07	2.81e-07	1.06e-08	3.65e-07	8	273	PF18-36a_LP-DIR-T-3308	LT-NO:LP-DIR-T	g	3308	pmagpy-4.2.24-1	PF18-36a	u	0	0	0.0	0.0	0	273.0
	This study		2.9	182.3	49.6	PF18-36a_LP-DIR-T	hargrave 2021-04-07 09:02:27	8.6e-07	3.08e-08	1.57e-08	2.61e-08	8	273	PF18-36a_LP-DIR-T-3309	LT-NO:LP-DIR-T	g	3309	pmagpy-4.2.24-1	PF18-36a	u	0	0	0.0	0.0	1	273.0
	This study		1.3	183.1	48.2	PF18-36a_LP-DIR-T	hargrave 2021-04-12 10:50:44	8.590000000000001e-07	1.22e-08	4.55e-09	1.58e-08	8	273	PF18-36a_LP-DIR-T-3310	LT-T-Z:LP-DIR-T	g	3310	pmagpy-4.2.24-1	PF18-36a	u	0	0	0.0	0.0	2	323.0
	This study		1.3	180.2	48.0	PF18-36a_LP-DIR-T	hargrave 2021-04-13 12:03:28	8.47e-07	1.1499999999999999e-08	4.6100000000000004e-09	1.59e-08	8	273	PF18-36a_LP-DIR-T-3311	LT-T-Z:LP-DIR-T	g	3311	pmagpy-4.2.24-1	PF18-36a	u	0	0	0.0	0.0	3	373.0
	This study		3.5	182.9	47.0	PF18-36a_LP-DIR-T	hargrave 2021-04-14 19:20:43	8.05e-07	8.740000000000001e-09	4.6200000000000003e-08	1.3400000000000001e-08	8	273	PF18-36a_LP-DIR-T-3312	LT-T-Z:LP-DIR-T	g	3312	pmagpy-4.2.24-1	PF18-36a	u	0	0	0.0	0.0	4	423.0
	This study		1.3	179.0	41.9	PF18-36a_LP-DIR-T	hargrave 2021-04-16 13:08:22	6.67e-07	6.54e-09	3.25e-09	1.42e-08	8	273	PF18-36a_LP-DIR-T-3313	LT-T-Z:LP-DIR-T	g	3313	pmagpy-4.2.24-1	PF18-36a	u	0	0	0.0	0.0	5	473.0
	This study		2.4	179.9	40.0	PF18-36a_LP-DIR-T	hargrave 2021-04-19 23:28:18	6.03e-07	1.49e-08	6.14e-09	2.0099999999999998e-08	8	273	PF18-36a_LP-DIR-T-3314	LT-T-Z:LP-DIR-T	g	3314	pmagpy-4.2.24-1	PF18-36a	u	0	0	0.0	0.0	6	523.0
	This study		2.4	175.8	37.7	PF18-36a_LP-DIR-T	hargrave 2021-04-21 13:36:27	5.81e-07	2.21e-09	2.3399999999999998e-08	7.83e-09	8	273	PF18-36a_LP-DIR-T-3315	LT-T-Z:LP-DIR-T	g	3315	pmagpy-4.2.24-1	PF18-36a	u	0	0	0.0	0.0	7	573.0
	This study		0.9	173.9	36.6	PF18-36a_LP-DIR-T	hargrave 2021-04-22 11:15:32	5.529999999999999e-07	2.8899999999999997e-09	5.1200000000000005e-09	5.96e-09	8	273	PF18-36a_LP-DIR-T-3316	LT-T-Z:LP-DIR-T	g	3316	pmagpy-4.2.24-1	PF18-36a	u	0	0	0.0	0.0	8	598.0
	This study		1.1	174.9	35.9	PF18-36a_LP-DIR-T	hargrave 2021-04-23 09:08:12	5.13e-07	3.53e-09	5.889999999999999e-09	7.67e-09	8	273	PF18-36a_LP-DIR-T-3317	LT-T-Z:LP-DIR-T	g	3317	pmagpy-4.2.24-1	PF18-36a	u	0	0	0.0	0.0	9	623.0
	This study		3.5	171.4	34.9	PF18-36a_LP-DIR-T	hargrave 2021-04-24 16:08:49	4.24e-07	6.590000000000001e-09	2.46e-08	5.83e-09	8	273	PF18-36a_LP-DIR-T-3318	LT-T-Z:LP-DIR-T	g	3318	pmagpy-4.2.24-1	PF18-36a	u	0	0	0.0	0.0	10	648.0
	This study		1.5	173.1	34.4	PF18-36a_LP-DIR-T	hargrave 2021-04-25 15:14:36	3.7200000000000005e-07	4.29e-09	5.989999999999999e-09	6.590000000000001e-09	8	273	PF18-36a_LP-DIR-T-3319	LT-T-Z:LP-DIR-T	g	3319	pmagpy-4.2.24-1	PF18-36a	u	0	0	0.0	0.0	11	688.0
	This study		1.6	176.2	33.8	PF18-36a_LP-DIR-T	hargrave 2021-04-27 08:09:24	3.2e-07	3.9e-09	4.85e-09	6.7000000000000004e-09	8	273	PF18-36a_LP-DIR-T-3320	LT-T-Z:LP-DIR-T	g	3320	pmagpy-4.2.24-1	PF18-36a	u	0	0	0.0	0.0	12	723.0
	This study		1.2	173.3	33.7	PF18-36a_LP-DIR-T	hargrave 2021-04-29 10:39:14	3.07e-07	2.7399999999999996e-09	1.99e-09	5.43e-09	8	273	PF18-36a_LP-DIR-T-3321	LT-T-Z:LP-DIR-T	g	3321	pmagpy-4.2.24-1	PF18-36a	u	0	0	0.0	0.0	13	748.0
	This study		1.8	175.2	33.8	PF18-36a_LP-DIR-T	hargrave 2021-04-30 15:44:29	2.93e-07	2.9600000000000005e-09	7.090000000000001e-09	5.2600000000000004e-09	8	273	PF18-36a_LP-DIR-T-3322	LT-T-Z:LP-DIR-T	g	3322	pmagpy-4.2.24-1	PF18-36a	u	0	0	0.0	0.0	14	773.0
	This study		1.2	167.7	33.4	PF18-36a_LP-DIR-T	hargrave 2021-05-01 17:56:31	2.7600000000000004e-07	1.7600000000000001e-09	3.0599999999999998e-09	4.870000000000001e-09	8	273	PF18-36a_LP-DIR-T-3323	LT-T-Z:LP-DIR-T	g	3323	pmagpy-4.2.24-1	PF18-36a	u	0	0	0.0	0.0	15	793.0
	This study		0.7	168.5	32.2	PF18-36a_LP-DIR-T	hargrave 2021-05-03 09:35:24	2.57e-07	8.17e-10	1.45e-09	2.9600000000000005e-09	8	273	PF18-36a_LP-DIR-T-3324	LT-T-Z:LP-DIR-T	g	3324	pmagpy-4.2.24-1	PF18-36a	u	0	0	0.0	0.0	16	808.0
	This study		1.9	167.9	33.5	PF18-36a_LP-DIR-T	hargrave 2021-05-04 13:19:30	2.4199999999999997e-07	3e-09	6.3900000000000005e-09	3.84e-09	8	273	PF18-36a_LP-DIR-T-3325	LT-T-Z:LP-DIR-T	g	3325	pmagpy-4.2.24-1	PF18-36a	u	0	0	0.0	0.0	17	823.0
	This study		1.9	167.4	32.1	PF18-36a_LP-DIR-T	hargrave 2021-05-06 16:42:45	2.1e-07	7.7e-10	5.9499999999999995e-09	3.69e-09	8	273	PF18-36a_LP-DIR-T-3326	LT-T-Z:LP-DIR-T	g	3326	pmagpy-4.2.24-1	PF18-36a	u	0	0	0.0	0.0	18	833.0
