tab	measurements																									
measurement	experiment	specimen	dir_csd	dir_dec	dir_inc	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp	citations	instrument_codes	method_codes	quality	sequence	standard	meas_n_orient	meas_temp	analysts	description	software_packages	magn_moment	magn_x_sigma	magn_y_sigma	magn_z_sigma
PF18-163a_LP-DIR-T-2733	PF18-163a_LP-DIR-T	PF18-163a	3.9	267.6	20.4	0	0	0	0	38	969	This study	hargrave 2021-06-03 15:28:29	LT-T-Z:LP-DIR-T	g	2733	u	8	273			pmagpy-4.2.24-1	2.42E-09	1.66E-10	3.75E-11	1.47E-11
PF18-16a_LP-DIR-T-2734	PF18-16a_LP-DIR-T	PF18-16a	0.8	181.1	49.1	0	0	0	0	0	273	This study	hargrave 2021-04-06 18:30:57	LT-NO:LP-DIR-T	g	2734	u	8	273			pmagpy-4.2.24-1	7.66E-07	5.29E-09	8.09E-09	5.54E-09
PF18-16a_LP-DIR-T-2735	PF18-16a_LP-DIR-T	PF18-16a	0.5	178.7	48.4	0	0	0	0	1	323	This study	hargrave 2021-04-12 10:15:03	LT-T-Z:LP-DIR-T	g	2735	u	8	273			pmagpy-4.2.24-1	7.63E-07	2.35E-09	3.99E-09	6.73E-09
PF18-16a_LP-DIR-T-2736	PF18-16a_LP-DIR-T	PF18-16a	1	177.1	47.4	0	0	0	0	2	373	This study	hargrave 2021-04-13 11:28:28	LT-T-Z:LP-DIR-T	g	2736	u	8	273			pmagpy-4.2.24-1	7.34E-07	2.30E-09	1.12E-08	6.63E-09
PF18-16a_LP-DIR-T-2737	PF18-16a_LP-DIR-T	PF18-16a	41.2	181.1	-0.1	0	0	0	0	3	423	This study	hargrave 2021-04-14 18:51:43	LT-T-Z:LP-DIR-T	b	2737	u	8	273			pmagpy-4.2.24-1	4.29E-07	2.09E-09	2.70E-08	3.75E-07
PF18-16a_LP-DIR-T-2738	PF18-16a_LP-DIR-T	PF18-16a	1.6	179.6	39.6	0	0	0	0	4	423	This study	hargrave 2021-04-14 20:25:12	LT-T-Z:LP-DIR-T	g	2738	u	8	273			pmagpy-4.2.24-1	5.57E-07	2.07E-09	1.45E-08	5.40E-09
PF18-16a_LP-DIR-T-2739	PF18-16a_LP-DIR-T	PF18-16a	0.5	175.6	35.3	0	0	0	0	5	473	This study	hargrave 2021-04-16 12:34:06	LT-T-Z:LP-DIR-T	g	2739	u	8	273			pmagpy-4.2.24-1	4.91E-07	1.88E-09	2.89E-09	4.29E-09
PF18-16a_LP-DIR-T-2740	PF18-16a_LP-DIR-T	PF18-16a	2.8	175.6	33.1	0	0	0	0	6	523	This study	hargrave 2021-04-19 22:58:44	LT-T-Z:LP-DIR-T	g	2740	u	8	273			pmagpy-4.2.24-1	4.54E-07	3.94E-09	2.12E-08	5.70E-09
PF18-16a_LP-DIR-T-2741	PF18-16a_LP-DIR-T	PF18-16a	1.3	173.8	32	0	0	0	0	7	573	This study	hargrave 2021-04-21 12:59:53	LT-T-Z:LP-DIR-T	g	2741	u	8	273			pmagpy-4.2.24-1	4.22E-07	7.81E-10	9.24E-09	3.33E-09
PF18-16a_LP-DIR-T-2742	PF18-16a_LP-DIR-T	PF18-16a	0.8	171.7	31.3	0	0	0	0	8	598	This study	hargrave 2021-04-22 10:39:37	LT-T-Z:LP-DIR-T	g	2742	u	8	273			pmagpy-4.2.24-1	3.80E-07	1.61E-09	4.23E-09	3.18E-09
PF18-16a_LP-DIR-T-2743	PF18-16a_LP-DIR-T	PF18-16a	0.9	172.4	30.2	0	0	0	0	9	623	This study	hargrave 2021-04-23 08:32:21	LT-T-Z:LP-DIR-T	g	2743	u	8	273			pmagpy-4.2.24-1	3.36E-07	6.81E-10	4.31E-09	2.96E-09
PF18-16a_LP-DIR-T-2744	PF18-16a_LP-DIR-T	PF18-16a	1.5	175	29.5	0	0	0	0	10	648	This study	hargrave 2021-04-24 15:29:36	LT-T-Z:LP-DIR-T	g	2744	u	8	273			pmagpy-4.2.24-1	2.95E-07	1.31E-09	7.49E-09	2.53E-09
PF18-16a_LP-DIR-T-2745	PF18-16a_LP-DIR-T	PF18-16a	2.8	171.8	28.5	0	0	0	0	11	688	This study	hargrave 2021-04-25 14:20:15	LT-T-Z:LP-DIR-T	g	2745	u	8	273			pmagpy-4.2.24-1	2.74E-07	1.50E-09	1.30E-08	2.00E-09
PF18-16a_LP-DIR-T-2746	PF18-16a_LP-DIR-T	PF18-16a	1.7	177.6	28	0	0	0	0	12	723	This study	hargrave 2021-04-26 20:41:11	LT-T-Z:LP-DIR-T	g	2746	u	8	273			pmagpy-4.2.24-1	2.42E-07	1.03E-09	6.28E-09	3.19E-09
PF18-16a_LP-DIR-T-2747	PF18-16a_LP-DIR-T	PF18-16a	0.8	170.2	27.5	0	0	0	0	13	748	This study	hargrave 2021-04-29 10:03:34	LT-T-Z:LP-DIR-T	g	2747	u	8	273			pmagpy-4.2.24-1	2.32E-07	5.41E-10	2.60E-09	2.33E-09
PF18-16a_LP-DIR-T-2748	PF18-16a_LP-DIR-T	PF18-16a	1.5	169.4	27	0	0	0	0	14	773	This study	hargrave 2021-04-30 15:09:06	LT-T-Z:LP-DIR-T	g	2748	u	8	273			pmagpy-4.2.24-1	2.24E-07	8.53E-10	5.35E-09	2.21E-09
PF18-16a_LP-DIR-T-2749	PF18-16a_LP-DIR-T	PF18-16a	2.4	171.4	27.1	0	0	0	0	15	793	This study	hargrave 2021-05-01 17:21:29	LT-T-Z:LP-DIR-T	g	2749	u	8	273			pmagpy-4.2.24-1	2.12E-07	1.09E-09	8.48E-09	2.18E-09
PF18-16a_LP-DIR-T-2750	PF18-16a_LP-DIR-T	PF18-16a	0.7	170.7	27.5	0	0	0	0	16	808	This study	hargrave 2021-05-03 08:59:39	LT-T-Z:LP-DIR-T	g	2750	u	8	273			pmagpy-4.2.24-1	2.02E-07	7.82E-10	2.00E-09	1.40E-09
PF18-16a_LP-DIR-T-2751	PF18-16a_LP-DIR-T	PF18-16a	2.1	166.9	27.2	0	0	0	0	17	823	This study	hargrave 2021-05-04 12:43:08	LT-T-Z:LP-DIR-T	g	2751	u	8	273			pmagpy-4.2.24-1	1.94E-07	1.18E-09	6.81E-09	1.33E-09
PF18-16a_LP-DIR-T-2752	PF18-16a_LP-DIR-T	PF18-16a	3.6	169.6	26.2	0	0	0	0	18	833	This study	hargrave 2021-05-06 16:05:34	LT-T-Z:LP-DIR-T	g	2752	u	8	273			pmagpy-4.2.24-1	1.80E-07	2.44E-09	1.10E-08	1.85E-09
PF18-16a_LP-DIR-T-2753	PF18-16a_LP-DIR-T	PF18-16a	0.8	170.8	25	0	0	0	0	19	843	This study	hargrave 2021-05-07 10:47:55	LT-T-Z:LP-DIR-T	g	2753	u	8	273			pmagpy-4.2.24-1	1.58E-07	8.35E-10	1.69E-09	1.41E-09
PF18-16a_LP-DIR-T-2754	PF18-16a_LP-DIR-T	PF18-16a	5.5	167.2	25.1	0	0	0	0	20	853	This study	hargrave 2021-05-08 12:08:46	LT-T-Z:LP-DIR-T	g	2754	u	8	273			pmagpy-4.2.24-1	1.43E-07	3.50E-09	1.32E-08	1.44E-09
PF18-16a_LP-DIR-T-2755	PF18-16a_LP-DIR-T	PF18-16a	4.6	166.5	25.1	0	0	0	0	21	863	This study	hargrave 2021-05-09 13:31:36	LT-T-Z:LP-DIR-T	g	2755	u	8	273			pmagpy-4.2.24-1	1.31E-07	2.56E-09	1.03E-08	1.16E-09
PF18-16a_LP-DIR-T-2756	PF18-16a_LP-DIR-T	PF18-16a	1.8	167.6	24.9	0	0	0	0	22	873	This study	hargrave 2021-05-10 14:18:25	LT-T-Z:LP-DIR-T	g	2756	u	8	273			pmagpy-4.2.24-1	1.30E-07	1.17E-09	3.61E-09	1.36E-09
PF18-16a_LP-DIR-T-2757	PF18-16a_LP-DIR-T	PF18-16a	1.1	165.1	24.2	0	0	0	0	23	883	This study	hargrave 2021-05-11 16:13:04	LT-T-Z:LP-DIR-T	g	2757	u	8	273			pmagpy-4.2.24-1	1.35E-07	1.01E-09	2.22E-09	1.28E-09
PF18-16a_LP-DIR-T-2758	PF18-16a_LP-DIR-T	PF18-16a	2.8	160.5	23.1	0	0	0	0	24	893	This study	hargrave 2021-05-12 18:33:43	LT-T-Z:LP-DIR-T	g	2758	u	8	273			pmagpy-4.2.24-1	1.24E-07	1.84E-09	5.60E-09	1.65E-09
PF18-16a_LP-DIR-T-2759	PF18-16a_LP-DIR-T	PF18-16a	1.8	169.4	22.9	0	0	0	0	25	903	This study	hargrave 2021-05-14 15:50:33	LT-T-Z:LP-DIR-T	g	2759	u	8	273			pmagpy-4.2.24-1	1.16E-07	7.15E-10	3.50E-09	1.02E-09
PF18-16a_LP-DIR-T-2760	PF18-16a_LP-DIR-T	PF18-16a	1.8	165.7	21.3	0	0	0	0	26	913	This study	hargrave 2021-05-15 13:35:36	LT-T-Z:LP-DIR-T	g	2760	u	8	273			pmagpy-4.2.24-1	1.11E-07	7.09E-10	3.32E-09	9.85E-10
PF18-16a_LP-DIR-T-2761	PF18-16a_LP-DIR-T	PF18-16a	2.4	164.8	23.5	0	0	0	0	27	923	This study	hargrave 2021-05-16 16:29:23	LT-T-Z:LP-DIR-T	g	2761	u	8	273			pmagpy-4.2.24-1	1.07E-07	1.10E-09	4.42E-09	7.78E-10
PF18-16a_LP-DIR-T-2762	PF18-16a_LP-DIR-T	PF18-16a	1.1	170.9	24.6	0	0	0	0	28	933	This study	hargrave 2021-05-17 17:08:33	LT-T-Z:LP-DIR-T	g	2762	u	8	273			pmagpy-4.2.24-1	8.82E-08	5.24E-10	1.64E-09	5.79E-10
PF18-16a_LP-DIR-T-2763	PF18-16a_LP-DIR-T	PF18-16a	0.8	174.4	24	0	0	0	0	29	937	This study	hargrave 2021-05-18 20:36:00	LT-T-Z:LP-DIR-T	g	2763	u	8	273			pmagpy-4.2.24-1	8.93E-08	6.19E-10	7.58E-10	9.93E-10
PF18-16a_LP-DIR-T-2764	PF18-16a_LP-DIR-T	PF18-16a	0.7	171.8	22.8	0	0	0	0	30	941	This study	hargrave 2021-05-20 09:24:34	LT-T-Z:LP-DIR-T	g	2764	u	8	273			pmagpy-4.2.24-1	8.53E-08	6.69E-10	8.00E-10	6.79E-10
PF18-16a_LP-DIR-T-2765	PF18-16a_LP-DIR-T	PF18-16a	0.9	169.8	24.8	0	0	0	0	31	945	This study	hargrave 2021-05-23 14:44:54	LT-T-Z:LP-DIR-T	g	2765	u	8	273			pmagpy-4.2.24-1	7.61E-08	5.51E-10	1.10E-09	4.67E-10
PF18-16a_LP-DIR-T-2766	PF18-16a_LP-DIR-T	PF18-16a	2.5	166.6	25.6	0	0	0	0	32	947	This study	hargrave 2021-05-24 17:04:46	LT-T-Z:LP-DIR-T	g	2766	u	8	273			pmagpy-4.2.24-1	6.37E-08	6.13E-10	2.68E-09	6.59E-10
PF18-16a_LP-DIR-T-2767	PF18-16a_LP-DIR-T	PF18-16a	0.8	162.5	25.4	0	0	0	0	33	949	This study	hargrave 2021-05-25 16:51:05	LT-T-Z:LP-DIR-T	g	2767	u	8	273			pmagpy-4.2.24-1	6.54E-08	5.55E-10	7.54E-10	6.61E-10
PF18-16a_LP-DIR-T-2768	PF18-16a_LP-DIR-T	PF18-16a	1.9	171.2	24.1	0	0	0	0	34	951	This study	hargrave 2021-05-26 17:30:45	LT-T-Z:LP-DIR-T	g	2768	u	8	273			pmagpy-4.2.24-1	5.29E-08	7.71E-10	1.52E-09	6.72E-10
PF18-16a_LP-DIR-T-2769	PF18-16a_LP-DIR-T	PF18-16a	3.7	177.1	25	0	0	0	0	35	953	This study	hargrave 2021-05-30 11:41:05	LT-T-Z:LP-DIR-T	g	2769	u	8	273			pmagpy-4.2.24-1	4.63E-08	4.21E-10	2.87E-09	8.68E-10
PF18-16a_LP-DIR-T-2770	PF18-16a_LP-DIR-T	PF18-16a	5.1	103.2	15.2	0	0	0	0	36	955	This study	hargrave 2021-05-31 12:50:33	LT-T-Z:LP-DIR-T	g	2770	u	8	273			pmagpy-4.2.24-1	6.60E-09	4.12E-10	4.92E-10	2.49E-10
PF18-16a_LP-DIR-T-2771	PF18-16a_LP-DIR-T	PF18-16a	4.3	171.1	29.1	0	0	0	0	37	957	This study	hargrave 2021-06-03 09:37:30	LT-T-Z:LP-DIR-T	g	2771	u	8	273			pmagpy-4.2.24-1	2.61E-08	7.78E-10	1.76E-09	5.61E-10
PF18-16a_LP-DIR-T-2772	PF18-16a_LP-DIR-T	PF18-16a	3	180.2	28.6	0	0	0	0	38	959	This study	hargrave 2021-06-04 11:05:02	LT-T-Z:LP-DIR-T	g	2772	u	8	273			pmagpy-4.2.24-1	1.74E-08	2.93E-10	7.57E-10	5.14E-10
PF18-16a_LP-DIR-T-2773	PF18-16a_LP-DIR-T	PF18-16a	3.4	192.7	27.7	0	0	0	0	39	961	This study	hargrave 2021-06-05 11:20:57	LT-T-Z:LP-DIR-T	g	2773	u	8	273			pmagpy-4.2.24-1	1.12E-08	4.44E-10	2.36E-10	4.86E-10
PF18-16a_LP-DIR-T-2774	PF18-16a_LP-DIR-T	PF18-16a	2.4	142.9	19.2	0	0	0	0	40	963	This study	hargrave 2021-06-06 10:14:38	LT-T-Z:LP-DIR-T	g	2774	u	8	273			pmagpy-4.2.24-1	8.78E-09	3.12E-10	4.50E-10	1.38E-10
PF18-16a_LP-DIR-T-2775	PF18-16a_LP-DIR-T	PF18-16a	5.2	279.3	41.5	0	0	0	0	41	965	This study	hargrave 2021-06-06 19:42:23	LT-T-Z:LP-DIR-T	g	2775	u	8	273			pmagpy-4.2.24-1	5.22E-09	4.85E-10	2.20E-10	7.80E-11
PF18-16a_LP-DIR-T-2776	PF18-16a_LP-DIR-T	PF18-16a	4	66.1	12.7	0	0	0	0	42	968	This study	hargrave 2021-06-10 13:48:20	LT-T-Z:LP-DIR-T	g	2776	u	8	273			pmagpy-4.2.24-1	4.69E-09	2.20E-10	2.83E-10	9.89E-11
PF18-17a_LP-DIR-T-2777	PF18-17a_LP-DIR-T	PF18-17a	1.6	228.6	68.1	0	0	0	0	0	273	This study	hargrave 2021-04-06 18:32:06	LT-NO:LP-DIR-T	g	2777	u	8	273			pmagpy-4.2.24-1	5.84E-07	6.46E-09	1.34E-08	6.07E-09
PF18-17a_LP-DIR-T-2778	PF18-17a_LP-DIR-T	PF18-17a	3.3	229.5	67.8	0	0	0	0	1	323	This study	hargrave 2021-04-12 10:16:28	LT-T-Z:LP-DIR-T	g	2778	u	8	273			pmagpy-4.2.24-1	5.80E-07	3.13E-08	8.02E-09	7.61E-09
PF18-17a_LP-DIR-T-2779	PF18-17a_LP-DIR-T	PF18-17a	1.7	226.6	67.1	0	0	0	0	2	373	This study	hargrave 2021-04-13 11:30:44	LT-T-Z:LP-DIR-T	g	2779	u	8	273			pmagpy-4.2.24-1	5.42E-07	1.03E-08	8.82E-09	8.16E-09
PF18-17a_LP-DIR-T-2780	PF18-17a_LP-DIR-T	PF18-17a	64.4	178.5	-0.1	0	0	0	0	3	423	This study	hargrave 2021-04-14 18:52:52	LT-T-Z:LP-DIR-T	b	2780	u	8	273			pmagpy-4.2.24-1	1.51E-07	2.80E-09	9.13E-08	3.09E-07
PF18-17a_LP-DIR-T-2781	PF18-17a_LP-DIR-T	PF18-17a	2.9	212.1	60.7	0	0	0	0	4	423	This study	hargrave 2021-04-14 20:26:25	LT-T-Z:LP-DIR-T	g	2781	u	8	273			pmagpy-4.2.24-1	3.38E-07	1.41E-08	7.37E-09	6.03E-09
PF18-17a_LP-DIR-T-2782	PF18-17a_LP-DIR-T	PF18-17a	3	206.7	55.8	0	0	0	0	5	473	This study	hargrave 2021-04-16 12:35:31	LT-T-Z:LP-DIR-T	g	2782	u	8	273			pmagpy-4.2.24-1	2.61E-07	1.08E-08	6.91E-09	5.50E-09
PF18-17a_LP-DIR-T-2783	PF18-17a_LP-DIR-T	PF18-17a	2.1	202.3	51.4	0	0	0	0	6	523	This study	hargrave 2021-04-19 23:00:34	LT-T-Z:LP-DIR-T	g	2783	u	8	273			pmagpy-4.2.24-1	2.18E-07	5.88E-09	1.69E-09	5.04E-09
PF18-17a_LP-DIR-T-2784	PF18-17a_LP-DIR-T	PF18-17a	2.1	201.9	49.6	0	0	0	0	7	573	This study	hargrave 2021-04-21 13:01:20	LT-T-Z:LP-DIR-T	g	2784	u	8	273			pmagpy-4.2.24-1	1.95E-07	5.16E-09	9.96E-10	4.65E-09
PF18-17a_LP-DIR-T-2785	PF18-17a_LP-DIR-T	PF18-17a	2.1	198.1	48.1	0	0	0	0	8	598	This study	hargrave 2021-04-22 10:41:03	LT-T-Z:LP-DIR-T	g	2785	u	8	273			pmagpy-4.2.24-1	1.77E-07	4.93E-09	7.81E-10	4.36E-09
PF18-17a_LP-DIR-T-2786	PF18-17a_LP-DIR-T	PF18-17a	3	198.3	47.2	0	0	0	0	9	623	This study	hargrave 2021-04-23 08:33:49	LT-T-Z:LP-DIR-T	g	2786	u	8	273			pmagpy-4.2.24-1	1.56E-07	5.73E-09	4.23E-09	4.03E-09
PF18-17a_LP-DIR-T-2787	PF18-17a_LP-DIR-T	PF18-17a	2.1	196.3	46.1	0	0	0	0	10	648	This study	hargrave 2021-04-24 15:31:52	LT-T-Z:LP-DIR-T	g	2787	u	8	273			pmagpy-4.2.24-1	1.33E-07	3.01E-09	1.87E-09	3.38E-09
PF18-17a_LP-DIR-T-2788	PF18-17a_LP-DIR-T	PF18-17a	2.5	187.7	45.8	0	0	0	0	11	688	This study	hargrave 2021-04-25 14:21:40	LT-T-Z:LP-DIR-T	g	2788	u	8	273			pmagpy-4.2.24-1	1.22E-07	2.32E-09	3.71E-09	3.09E-09
PF18-17a_LP-DIR-T-2789	PF18-17a_LP-DIR-T	PF18-17a	2.3	186.2	45.5	0	0	0	0	12	723	This study	hargrave 2021-04-26 20:42:20	LT-T-Z:LP-DIR-T	g	2789	u	8	273			pmagpy-4.2.24-1	1.02E-07	2.83E-09	6.51E-10	2.89E-09
PF18-17a_LP-DIR-T-2790	PF18-17a_LP-DIR-T	PF18-17a	3.1	187.3	45.9	0	0	0	0	13	748	This study	hargrave 2021-04-29 10:04:59	LT-T-Z:LP-DIR-T	g	2790	u	8	273			pmagpy-4.2.24-1	9.58E-08	2.69E-09	3.65E-09	2.56E-09
PF18-17a_LP-DIR-T-2791	PF18-17a_LP-DIR-T	PF18-17a	2.3	186	45.7	0	0	0	0	14	773	This study	hargrave 2021-04-30 15:10:31	LT-T-Z:LP-DIR-T	g	2791	u	8	273			pmagpy-4.2.24-1	9.30E-08	2.13E-09	1.56E-09	2.63E-09
PF18-17a_LP-DIR-T-2792	PF18-17a_LP-DIR-T	PF18-17a	3.5	186.9	45.5	0	0	0	0	15	793	This study	hargrave 2021-05-01 17:22:56	LT-T-Z:LP-DIR-T	g	2792	u	8	273			pmagpy-4.2.24-1	8.87E-08	2.69E-09	3.95E-09	2.63E-09
PF18-17a_LP-DIR-T-2793	PF18-17a_LP-DIR-T	PF18-17a	4.5	186.7	45.9	0	0	0	0	16	808	This study	hargrave 2021-05-03 09:01:06	LT-T-Z:LP-DIR-T	g	2793	u	8	273			pmagpy-4.2.24-1	8.20E-08	2.27E-09	5.71E-09	1.77E-09
PF18-17a_LP-DIR-T-2794	PF18-17a_LP-DIR-T	PF18-17a	2.4	184.6	45.3	0	0	0	0	17	823	This study	hargrave 2021-05-04 12:45:23	LT-T-Z:LP-DIR-T	g	2794	u	8	273			pmagpy-4.2.24-1	8.08E-08	1.86E-09	1.62E-09	2.31E-09
PF18-17a_LP-DIR-T-2795	PF18-17a_LP-DIR-T	PF18-17a	4.4	182	45.8	0	0	0	0	18	833	This study	hargrave 2021-05-06 16:07:00	LT-T-Z:LP-DIR-T	g	2795	u	8	273			pmagpy-4.2.24-1	7.51E-08	1.64E-09	5.17E-09	1.96E-09
PF18-17a_LP-DIR-T-2796	PF18-17a_LP-DIR-T	PF18-17a	2.2	182.8	44.9	0	0	0	0	19	843	This study	hargrave 2021-05-07 10:49:21	LT-T-Z:LP-DIR-T	g	2796	u	8	273			pmagpy-4.2.24-1	6.70E-08	1.60E-09	1.10E-09	1.67E-09
PF18-17a_LP-DIR-T-2797	PF18-17a_LP-DIR-T	PF18-17a	3.3	178.4	47.4	0	0	0	0	20	853	This study	hargrave 2021-05-08 12:10:11	LT-T-Z:LP-DIR-T	g	2797	u	8	273			pmagpy-4.2.24-1	6.04E-08	1.74E-09	2.47E-09	1.81E-09
PF18-17a_LP-DIR-T-2798	PF18-17a_LP-DIR-T	PF18-17a	2.3	181.4	50.1	0	0	0	0	21	863	This study	hargrave 2021-05-09 13:33:02	LT-T-Z:LP-DIR-T	g	2798	u	8	273			pmagpy-4.2.24-1	5.36E-08	1.43E-09	7.16E-10	1.54E-09
PF18-17a_LP-DIR-T-2799	PF18-17a_LP-DIR-T	PF18-17a	2.6	170.2	46.6	0	0	0	0	22	873	This study	hargrave 2021-05-10 14:19:53	LT-T-Z:LP-DIR-T	g	2799	u	8	273			pmagpy-4.2.24-1	5.01E-08	1.59E-09	7.70E-10	1.46E-09
PF18-17a_LP-DIR-T-2800	PF18-17a_LP-DIR-T	PF18-17a	2.4	168.7	44	0	0	0	0	23	883	This study	hargrave 2021-05-11 16:14:30	LT-T-Z:LP-DIR-T	g	2800	u	8	273			pmagpy-4.2.24-1	4.85E-08	1.16E-09	1.15E-09	1.36E-09
PF18-17a_LP-DIR-T-2801	PF18-17a_LP-DIR-T	PF18-17a	2.2	164.7	48.9	0	0	0	0	24	893	This study	hargrave 2021-05-12 18:35:09	LT-T-Z:LP-DIR-T	g	2801	u	8	273			pmagpy-4.2.24-1	3.84E-08	8.92E-10	6.08E-10	1.04E-09
PF18-17a_LP-DIR-T-2802	PF18-17a_LP-DIR-T	PF18-17a	3.2	170.7	43	0	0	0	0	25	903	This study	hargrave 2021-05-14 15:51:58	LT-T-Z:LP-DIR-T	g	2802	u	8	273			pmagpy-4.2.24-1	4.05E-08	1.26E-09	1.61E-09	1.08E-09
PF18-17a_LP-DIR-T-2803	PF18-17a_LP-DIR-T	PF18-17a	2.2	173	40.7	0	0	0	0	26	913	This study	hargrave 2021-05-15 13:37:03	LT-T-Z:LP-DIR-T	g	2803	u	8	273			pmagpy-4.2.24-1	4.24E-08	1.10E-09	8.31E-10	9.29E-10
PF18-17a_LP-DIR-T-2804	PF18-17a_LP-DIR-T	PF18-17a	1.8	162.4	41.4	0	0	0	0	27	923	This study	hargrave 2021-05-16 16:30:49	LT-T-Z:LP-DIR-T	g	2804	u	8	273			pmagpy-4.2.24-1	4.04E-08	9.53E-10	6.74E-10	7.59E-10
PF18-17a_LP-DIR-T-2805	PF18-17a_LP-DIR-T	PF18-17a	2.8	172	42.6	0	0	0	0	28	933	This study	hargrave 2021-05-17 17:09:59	LT-T-Z:LP-DIR-T	g	2805	u	8	273			pmagpy-4.2.24-1	3.75E-08	9.93E-10	1.43E-09	7.64E-10
PF18-17a_LP-DIR-T-2806	PF18-17a_LP-DIR-T	PF18-17a	2.5	161.6	41.6	0	0	0	0	29	937	This study	hargrave 2021-05-18 20:37:27	LT-T-Z:LP-DIR-T	g	2806	u	8	273			pmagpy-4.2.24-1	3.66E-08	7.59E-10	9.69E-10	1.16E-09
PF18-17a_LP-DIR-T-2807	PF18-17a_LP-DIR-T	PF18-17a	2.5	167.7	48.4	0	0	0	0	30	941	This study	hargrave 2021-05-20 09:25:59	LT-T-Z:LP-DIR-T	g	2807	u	8	273			pmagpy-4.2.24-1	3.21E-08	7.27E-10	9.65E-10	7.60E-10
PF18-17a_LP-DIR-T-2808	PF18-17a_LP-DIR-T	PF18-17a	1.6	153.9	49.8	0	0	0	0	31	945	This study	hargrave 2021-05-23 14:47:10	LT-T-Z:LP-DIR-T	g	2808	u	8	273			pmagpy-4.2.24-1	3.00E-08	6.80E-10	4.69E-10	3.05E-10
PF18-17a_LP-DIR-T-2809	PF18-17a_LP-DIR-T	PF18-17a	3.2	168.6	44.4	0	0	0	0	32	947	This study	hargrave 2021-05-24 17:07:03	LT-T-Z:LP-DIR-T	g	2809	u	8	273			pmagpy-4.2.24-1	2.85E-08	6.66E-10	1.12E-09	9.40E-10
PF18-17a_LP-DIR-T-2810	PF18-17a_LP-DIR-T	PF18-17a	2.6	163.9	42.8	0	0	0	0	33	949	This study	hargrave 2021-05-25 16:53:21	LT-T-Z:LP-DIR-T	g	2810	u	8	273			pmagpy-4.2.24-1	2.92E-08	6.11E-10	7.14E-10	9.57E-10
PF18-17a_LP-DIR-T-2811	PF18-17a_LP-DIR-T	PF18-17a	2.5	163.3	52.9	0	0	0	0	34	951	This study	hargrave 2021-05-26 17:32:59	LT-T-Z:LP-DIR-T	g	2811	u	8	273			pmagpy-4.2.24-1	2.12E-08	6.78E-10	2.65E-10	5.89E-10
PF18-17a_LP-DIR-T-2812	PF18-17a_LP-DIR-T	PF18-17a	3.6	155.7	41.1	0	0	0	0	35	953	This study	hargrave 2021-05-30 11:42:32	LT-T-Z:LP-DIR-T	g	2812	u	8	273			pmagpy-4.2.24-1	2.13E-08	1.90E-10	1.11E-09	8.03E-10
PF18-17a_LP-DIR-T-2813	PF18-17a_LP-DIR-T	PF18-17a	2.1	149.7	56.3	0	0	0	0	36	955	This study	hargrave 2021-05-31 12:51:59	LT-T-Z:LP-DIR-T	g	2813	u	8	273			pmagpy-4.2.24-1	1.34E-08	3.53E-10	2.42E-10	2.48E-10
PF18-17a_LP-DIR-T-2814	PF18-17a_LP-DIR-T	PF18-17a	2.6	161.9	60.4	0	0	0	0	37	957	This study	hargrave 2021-06-03 09:38:56	LT-T-Z:LP-DIR-T	g	2814	u	8	273			pmagpy-4.2.24-1	1.10E-08	3.31E-10	2.82E-10	3.54E-10
PF18-17a_LP-DIR-T-2815	PF18-17a_LP-DIR-T	PF18-17a	4.5	195	45.2	0	0	0	0	38	959	This study	hargrave 2021-06-04 11:06:27	LT-T-Z:LP-DIR-T	g	2815	u	8	273			pmagpy-4.2.24-1	8.11E-09	2.88E-10	5.33E-10	2.41E-10
PF18-17a_LP-DIR-T-2816	PF18-17a_LP-DIR-T	PF18-17a	4.5	202.2	66.6	0	0	0	0	39	961	This study	hargrave 2021-06-05 11:22:22	LT-T-Z:LP-DIR-T	g	2816	u	8	273			pmagpy-4.2.24-1	2.86E-09	1.77E-10	1.14E-10	8.32E-11
PF18-17a_LP-DIR-T-2817	PF18-17a_LP-DIR-T	PF18-17a	3.3	123.6	9.3	0	0	0	0	40	963	This study	hargrave 2021-06-06 10:16:03	LT-T-Z:LP-DIR-T	g	2817	u	8	273			pmagpy-4.2.24-1	4.38E-09	1.42E-10	2.08E-10	1.22E-10
PF18-17a_LP-DIR-T-2818	PF18-17a_LP-DIR-T	PF18-17a	3.8	336.1	-6.7	0	0	0	0	41	965	This study	hargrave 2021-06-06 19:43:48	LT-T-Z:LP-DIR-T	g	2818	u	8	273			pmagpy-4.2.24-1	1.12E-09	1.13E-10	4.85E-11	4.09E-11
PF18-17a_LP-DIR-T-2819	PF18-17a_LP-DIR-T	PF18-17a	2.2	43.8	7.1	0	0	0	0	42	968	This study	hargrave 2021-06-10 13:49:45	LT-T-Z:LP-DIR-T	g	2819	u	8	273			pmagpy-4.2.24-1	3.53E-09	1.22E-10	9.13E-11	5.00E-11
PF18-18a_LP-DIR-T-2820	PF18-18a_LP-DIR-T	PF18-18a	0.7	198.7	45.6	0	0	0	0	0	273	This study	hargrave 2021-04-06 18:33:17	LT-NO:LP-DIR-T	g	2820	u	8	273			pmagpy-4.2.24-1	9.40E-07	4.57E-09	8.74E-09	4.93E-09
